text,arg1,arg2,date
恭喜發財！,,,
新年快樂～,1,0,11/02/2021 18:41
兩個人都好可愛啊😍😍😍,234,0,11/02/2021 18:39
有點東西,0,0,11/02/2021 18:31
新年快樂,2,0,11/02/2021 18:25
好可爱呀,5,0,11/02/2021 18:20
外甥也太乖，知道自己玩得要自己掃😘,377,1,11/02/2021 18:13
會怕氣球爆的聲音就不太適合玩這個了🥲,,,
新年快樂🎉🎉🎉🎉,2,0,11/02/2021 18:10
下面好大包,15,2,11/02/2021 18:06
為什麼只有你外甥在掃阿🤣🤣🤣,345,1,11/02/2021 18:03
BTW 新年快樂,,,
新年快樂啊～～,2,0,11/02/2021 18:00
新年快樂,2,0,11/02/2021 17:59
新年快樂 好可愛❤️,16,0,11/02/2021 17:56
原來你們家有可愛基因,644,1,11/02/2021 17:55
可愛是遺傳的,,,
新年快樂,5,0,11/02/2021 17:52
☻☻☻,1,0,11/02/2021 17:52
新年快樂,3,0,11/02/2021 17:50
你外甥好棒,42,0,11/02/2021 17:45
新年快樂,3,0,11/02/2021 17:45
新年快樂,8,0,11/02/2021 17:45
1,2,0,11/02/2021 17:45
頭,2,0,11/02/2021 17:44
擠壓瓶身時，瓶内的空氣會順著吸管跑到紙卷裡，但紙卷的頭跟身體都被密封了，空氣只能從尾部噴出，並對紙卷本身產生一個向前的推力，這樣就能讓紙卷一飛沖天囉😁,113,4,09/02/2021 17:05
哈哈哈，我有戀愛的感覺🤣🤣🤣🤣🤣,0,0,19/02/2021 2:25
嗯,0,0,18/02/2021 0:17
我把吸管射出去了,0,0,14/02/2021 18:57
可愛,0,0,14/02/2021 0:37
拍了幾次才打中目標呢？😏,0,0,13/02/2021 23:36
訂閱升好快OWO,0,0,13/02/2021 14:51
厉害,1,0,13/02/2021 14:14
密閉容器中的流體壓強處處相等,0,0,12/02/2021 19:09
喔原來捲紙捲是要做實驗啊,0,0,11/02/2021 17:19
恭喜發財、新年快樂!!,0,0,11/02/2021 16:52
最后是不是有戳到GG啊😂,18,0,11/02/2021 12:47
实验这个实验你做的那个真好好啊，如果我要买的话要几块呢？,1,0,11/02/2021 11:17
阿姊,0,0,11/02/2021 11:16
你的DIY还不错哦。,0,0,11/02/2021 10:47
作用力。。说伯努利更优秀吧？,0,0,11/02/2021 9:59
有新年小特輯嗎,0,0,10/02/2021 12:22
真的超可愛的啦😂😂,0,0,10/02/2021 1:41
萌萌的～～,0,0,10/02/2021 0:10
微皺眉頭的樣子好可愛(｡･ω･｡),7,2,09/02/2021 22:19
這個發射的力道跟瓶子大小有關嗎？,,,
下面的LOVE在和誰告白呢ಠ◡ಠ,42,0,09/02/2021 21:59
感覺可以拿來....,5,0,09/02/2021 20:50
射擊啦！,,,
我觉得这人已经傻了,1,0,09/02/2021 19:45
做這幾次的實驗是喝有多少飲料才有那麼多寶特瓶-_-b,3,0,09/02/2021 19:02
好可愛啊啊啊~~,5,0,09/02/2021 18:09
好可爱AGAIN,9,0,09/02/2021 17:57
"那個～""LOVE""能當子彈打到目標嗎🤔",70,5,09/02/2021 17:11
訂閱升好快OWO,15,0,09/02/2021 17:06
當杯子落下時，杯子的重量會拉動棉線，這個拉力經由棉線提供重物一個向前的分力，使重物有足夠的動能繞著筷子打轉，就能保護杯子不摔破囉😁,295,11,05/02/2021 17:08
放手的那一瞬間，我尖叫了www,2,0,13/02/2021 7:20
最好不要找易碎物品來試👍,0,0,11/02/2021 23:15
阿骏很傻诶,0,0,10/02/2021 19:25
能量转换作为总结，一不是重点，二没解释清楚,0,0,10/02/2021 3:43
弱智,0,0,08/02/2021 16:17
为什么我转换的是我妈的能量...,2,0,08/02/2021 14:53
杯子掉下就是另一個故事了,0,0,08/02/2021 4:09
小哥哥好可愛呀～,0,0,08/02/2021 1:10
棉線綁重物綁杯子竹筷 杯子打破,0,0,08/02/2021 0:49
真的很不错，很有趣,0,0,07/02/2021 21:26
短 小知识 很适合当下主流，抖音贼适合 应该会火起来,,,
想看更多幕後花絮！！,0,0,07/02/2021 19:34
阿駿，我今天看到你在一中街 ?,0,0,07/02/2021 19:33
我玩到杯子的手把掉下來,0,0,07/02/2021 17:40
粉絲變好多喔!,0,0,07/02/2021 17:17
阿俊哥你的影片被盜了在大陸的抖音被盜用,0,0,07/02/2021 16:04
有看到的話加一下我的Line,,,
Looping pendulum🤣,0,0,07/02/2021 11:58
好可愛,0,0,07/02/2021 2:26
每一次說話完之後的微笑很好笑,2,0,07/02/2021 0:59
求大歌收小弟为徒～,1,0,07/02/2021 0:58
大哥好,1,0,07/02/2021 0:58
杯子摔破了又是另一個故事了🌚,3,0,06/02/2021 22:21
循環鐘擺~,0,0,06/02/2021 18:11
這一個沒用好就被你媽能量轉換了...,291,3,06/02/2021 14:12
當竹筷斷掉又是另一個故事了,0,0,06/02/2021 13:52
每次看你做實驗 都覺得好有趣,1,0,06/02/2021 11:58
當你摔壞被你媽打時,0,0,06/02/2021 11:26
才是真正的能量轉換,,,
成功了XD,1,0,06/02/2021 10:07
我在學校是用一個綁氣球的鐵片還有一個什麼來著的⋯⋯,1,0,06/02/2021 3:04
好可愛😜 看了好幾次,5,0,06/02/2021 0:03
Ng片段： 100小時......,4,0,05/02/2021 23:43
不要害小孩子在家被打🤣🤣🤣,0,0,05/02/2021 23:07
如果你失敗將會被媽媽打到靈魂轉換,83,1,05/02/2021 22:05
那些去做了然后打破的啊是不会换杯子哦没人说一定要玻璃杯啊🤣,3,0,05/02/2021 20:38
線太短或是高度不夠的話，應該會增加失敗機率,8,0,05/02/2021 19:57
如果物理課也都能這樣上的話 應該都能記住；；,24,2,05/02/2021 19:53
有病,0,3,05/02/2021 19:28
請問是老師嗎,0,0,05/02/2021 19:19
我用的是塑膠(-ι_- ),1,0,05/02/2021 19:18
好帥,1,0,05/02/2021 18:44
這是…《劍玉》教學🤔,2,0,05/02/2021 18:23
結果只是我想太多了～,,,
阿骏超可爱！,1,0,05/02/2021 18:11
我沒綁好，兩個都掉了...😗,44,1,05/02/2021 18:06
我成功了,3,0,05/02/2021 18:01
被媽媽吊起來打的部分,,,
你說說 你破了幾個杯子,2,0,05/02/2021 17:50
不知道為什麼，我有種想把繩子剪斷的衝動,2,0,05/02/2021 17:42
這很容易失敗欸,21,0,05/02/2021 17:21
太恐怖了0.0,3,0,05/02/2021 17:19
我剛剛打破一個杯子就成功了，被媽媽掛在上面打,420,5,05/02/2021 17:10
你打破幾個杯子才成功呢?😏,202,6,05/02/2021 17:08
"筋膜槍的""振動""會使毛刷上下跳動，但有些刷毛是傾斜的，所以刷毛作用於地面的彈力會讓毛刷移動，就像將筆從空中落下，若筆往前傾斜，筆就會往前跳😁",411,6,04/02/2021 20:18
但因為刷毛很雜亂，所以是往哪個方向移動或是旋轉，就不知道囉😅,,,
你笑的好可愛,0,0,11/04/2021 18:05
或許會有人做兩個來對戰,0,0,11/03/2021 19:00
太好笑,0,0,21/02/2021 0:45
跟我們加同一台喔欸哈哈,1,0,19/02/2021 18:30
腦裏出現一首歌😂,0,0,15/02/2021 16:47
不知道為什麼很魔性,0,0,14/02/2021 22:00
筋膜枪+ 震动 + 雞雞,0,0,14/02/2021 15:54
請問會如何呢？,,,
啊駿拍片看看,,,
這適合放頭文字D的音樂,0,0,13/02/2021 23:29
我也要來試試看😂,0,0,13/02/2021 2:52
牛*,0,0,13/02/2021 1:57
好好笑,0,0,12/02/2021 15:18
掃地機器人（,0,0,12/02/2021 4:32
是呆子,0,0,11/02/2021 19:21
這個www原來這就是掃地機械人的原理嗎,0,0,11/02/2021 12:11
太可愛了啦...,0,0,11/02/2021 10:46
好像湯瑪士小火車,0,0,11/02/2021 10:08
那不是潮吹槍嗎,0,0,11/02/2021 3:42
声音有点...,1,0,10/02/2021 23:24
你可以給他配個gasgasgas,0,0,10/02/2021 11:39
還會漂移,0,0,10/02/2021 3:28
如果把它綁在食指上………………………………：）,0,0,09/02/2021 22:28
震震震震動~~~~~~,0,0,09/02/2021 19:51
枕洞~,0,0,09/02/2021 14:02
男人的快樂就是那麼簡單...看他笑的多甜啊,6,0,09/02/2021 12:30
金抹枪？我以为是震动器,0,0,09/02/2021 0:05
这个对女人有用，没有加那个刷子的话,0,0,08/02/2021 22:04
🎩,0,0,08/02/2021 19:21
😁,,,
👕👍Great!,,,
👖,,,
這可以拿給貓咪玩,0,0,08/02/2021 15:49
後來我一直在家裡玩這個,2,0,08/02/2021 15:17
笑翻😂🤣😂🤣😂🤣,0,0,08/02/2021 14:55
这是我想看的，订阅了必须的，喜欢真太极拳的朋友请看我的“明哥聊太极”！,0,0,08/02/2021 10:49
看起來有頭文字D的fu,1,0,08/02/2021 10:31
跟遠哲的蹦蹦車原理是一樣的嗎？,0,0,08/02/2021 10:15
哈哈 好廢,0,0,08/02/2021 10:07
把手指靠在那顆球上可以讓你的手指變成按摩棒呦(ㄟ,0,0,08/02/2021 9:44
可惡...想玩...,0,0,08/02/2021 9:35
腦中響起Deja vu。。。。。,0,0,08/02/2021 8:58
這個有點可愛又好笑，放下去那瞬間，直接笑出來😂😂,0,0,08/02/2021 5:43
可不可以好好说话了呀？,0,0,08/02/2021 3:35
筋膜枪＋手指＝啊～,0,0,07/02/2021 22:53
哎呀！太強了！你的抖音我也有看,1,0,07/02/2021 22:37
這讓我想起了湯瑪士小火車🌚,5,0,07/02/2021 22:14
我可以不用嘻嘻😘,0,0,07/02/2021 21:48
好尴尬 尴尬癌要犯了 这是给幼儿园学生看的吗,0,1,07/02/2021 20:57
好煩喔 閉嘴,0,0,07/02/2021 20:10
可愛,0,0,07/02/2021 20:08
掃地機器人客家版,0,0,07/02/2021 19:05
用一个，太慢了,0,0,07/02/2021 15:42
我用20个😎😎😎,,,
煞笔,0,0,07/02/2021 15:15
猫和老鼠里那个机器猫,0,0,07/02/2021 12:56
好好笑,0,0,07/02/2021 12:17
哈哈哈哈哈哈哈😂,0,0,07/02/2021 10:20
麥克風🎤,0,0,07/02/2021 5:23
可愛ㄟ,0,0,07/02/2021 2:49
手握住又是另外一個故事了,0,0,07/02/2021 1:48
有屁用？,0,0,07/02/2021 0:55
笑死震動,0,0,06/02/2021 22:53
震～動～,0,0,06/02/2021 21:54
客家掃地機器人,1,0,06/02/2021 18:44
有人拿筋膜枪打鸡蛋，做蛋糕,1,0,06/02/2021 17:51
我也是有这个,0,0,06/02/2021 15:45
筋膜槍😂😂😂,1,0,06/02/2021 14:40
低級版自動掃地機械人嗎🤣🤣,0,0,06/02/2021 13:57
女生爱用的东西,0,0,06/02/2021 13:48
我以為要漲奇怪的姿勢了,1,0,06/02/2021 12:37
我在想，嗯?用刷子，不會很刺嗎,,,
哦酷哦你看 從要看喔塗海苔惡仔阿姨可以拿走他在體奴開啟腹肌腱鞘，炎我也要求賠償的士林夜市美食節奏效力挺進入住宿舍利塔羅占卜的士林夜市美食節奏效力挺好的開始時候選人的確定額外界面對方向盤,0,0,06/02/2021 10:58
我有一個大膽的想法,0,0,06/02/2021 10:56
為什麼我只覺得 阿駿很可愛哈哈哈😂,0,0,06/02/2021 10:15
湯瑪士小火車亂跳,0,0,06/02/2021 9:06
笑死我了🤣🤣🤣🤣🤣,1,0,06/02/2021 8:19
這個我在學校是用一個馬達前面加竹筷,0,0,06/02/2021 3:05
湯馬士小火車！！！,0,0,06/02/2021 0:24
U質youtuber,4,0,05/02/2021 23:54
現在每天除了期待天竺鼠車車出新集數還有就是等阿駿更新,,,
沒想過耶！,0,0,05/02/2021 23:45
筋膜槍那句話好多痰的感覺XDDD,2,0,05/02/2021 23:39
太喜歡你的每一支實驗和所有影片了😍我都跟我女兒一起看一起研究一起做做看哦⋯⋯雖然沒你做的這麼厲害，可是是給上幼稚園的我女兒一個非常好又開心的教育哦😄喜歡😘,3,0,05/02/2021 23:37
筋膜槍 ， 矽膠玩具，組合，玩起來！,0,0,05/02/2021 22:23
筋摩槍？伸出手來把筋摩槍開到最強，按在手上，你會得到一個超強的「按摩棒」,0,0,05/02/2021 20:44
我一定會不會買這一牌的掃地機器人。,0,0,05/02/2021 20:24
拿來逗貓應該不錯👍🏻,4,0,05/02/2021 19:15
這是⋯⋯一台甩尾車吧,3,0,05/02/2021 18:48
這能夠乾淨我也是認了 😂😂,0,0,05/02/2021 18:30
感覺像是在甩尾,0,0,05/02/2021 17:34
我有一些奇怪的想法,1,0,05/02/2021 17:23
Gas Gas Gas,0,0,05/02/2021 17:17
正確用法： 應該是震動手臂再帶動手指震動😏,0,0,05/02/2021 16:41
我覺得有點像湯瑪士小火車,0,0,05/02/2021 16:15
你確定那個不是自我防衛棒？,4,1,05/02/2021 15:02
Nani！筋摩枪自带电音变身器！,0,0,05/02/2021 13:54
哈哈哈這到底是什麼鬼😂ㄏㄚ還跑的這麼魔性😂,9,0,05/02/2021 13:05
你真的很可愛 我每次都沒有在看什麼原理 只喜歡看你可愛的樣子www,15,1,05/02/2021 12:41
dajavu,0,0,05/02/2021 12:16
😆不規則像布朗運動~,0,0,05/02/2021 11:59
刷得乾淨嗎哈哈哈,0,0,05/02/2021 7:38
超可以的😂,0,0,05/02/2021 4:24
筋膜槍+阿峻=auto tune,1,0,05/02/2021 2:33
當老婆看見你浪費10000元在一架不會正常走動的「車」時，你知道將會發生什麼事了,13,0,05/02/2021 2:07
還會做新的實驗嗎，影片重複性好像有點高,2,0,05/02/2021 1:52
小時候用馬達上面插一個橡膠球旋轉震動！一模一樣,0,0,05/02/2021 1:26
筋膜槍可以手指打蛋,1,1,05/02/2021 1:08
大番薯,0,0,05/02/2021 0:48
有點愛上這個人了,0,1,05/02/2021 0:35
是正常的嗎.,,,
各種詭異角度飄移，不知道刷不刷的乾淨😆,0,0,05/02/2021 0:34
看起來又是小孩的新玩具了呢！,0,0,05/02/2021 0:14
做成超大蜘蛛嚇人🤣🤣,4,0,05/02/2021 0:03
我倒是在另一個影片，有一個外國人不是用刷毛，而是放在手上……………………………………………………,1,1,04/02/2021 23:51
超可愛～😍,2,0,04/02/2021 23:48
彈跳的刷子有點ㄎㄧㄤXD,7,0,04/02/2021 23:44
一個藤原拓海,0,0,04/02/2021 23:42
幾乎每天更新不怕之後沒東西拍嗎？,1,1,04/02/2021 23:41
https://www.youtube.com/watch?v=nn-G07H3Kh0,1,0,04/02/2021 23:25
哈哈哈這絕對刷不乾淨 刷個心裡安慰吧,0,0,04/02/2021 22:53
0.06真的聽的好想打人,0,0,04/02/2021 22:35
這是貓玩具!!,1,0,04/02/2021 22:18
真的太可愛了😂,0,0,04/02/2021 22:14
疫情期間怎麼沒戴口罩咧,0,1,04/02/2021 22:03
另類掃地機器人（？,0,0,04/02/2021 21:42
如果只是振動走過而已，那很高機率灰塵依舊在原地,2,0,04/02/2021 21:28
最好聽的就是那句 刷起來 XDDDDD (抓錯重點),241,0,04/02/2021 21:09
看到震動快的筋膜槍，我有個大膽的想法…,20,7,04/02/2021 20:56
拿來按摩如何,,,
結尾聲音的震動很可以😯,197,0,04/02/2021 20:43
感覺不夠大力刷不掉把😂,103,12,04/02/2021 20:37
但是可以在刷浴室之前把它拿來起泡泡www,,,
好貴的玩具車 XD,67,0,04/02/2021 20:32
超可爱！,8,0,04/02/2021 20:24
真的好喜歡看你做實驗時那開心又可愛的樣子😍,442,8,04/02/2021 20:21
刷的乾淨嗎🤭😅😅😅,7,0,04/02/2021 20:20
效果真的好嘛😂😂😂,4,1,04/02/2021 20:19
地球外圍有一大圈被地心引力吸住的空氣，這些空氣壓在地表上的重量，就是大氣壓力😎,323,8,02/02/2021 17:21
"瓶蓋鎖緊時，瓶身上的小孔洞被""表面張力""與""大氣壓力""擋住，水流不出來，當瓶蓋打開時，水與空氣一起向下壓，水就被壓出來囉😁",,,
👍🏻👍🏻👍🏻💙,0,0,13/04/2021 9:17
我把身體刺幾個洞，打開嘴巴，工作的壓力都沒有了,0,0,27/02/2021 11:12
喝水 死定～～～,0,0,22/02/2021 22:29
這誰都喝不到吧.......,0,0,19/02/2021 19:45
可以在可樂常這樣弄玩朋友,0,0,18/02/2021 22:36
還真的可以，我以為是我可能的是,1,0,18/02/2021 11:25
是不敢喝啦！但你怎麼喝？😂😂😂,0,0,16/02/2021 23:53
可以拿來整人😂,0,0,15/02/2021 22:43
你自己喝的時候也不就流出來了,0,0,14/02/2021 19:04
有排清潔,0,0,13/02/2021 22:02
同時你也不能喝,0,0,12/02/2021 17:17
"你为了整""他""牺牲了饮料😂🤣😂🤣",2,0,12/02/2021 16:05
不會被偷喝了👍,0,0,12/02/2021 15:21
不過自己也沒辦法喝了😭,,,
那你怎麼喝？😂,0,0,10/02/2021 18:04
他已经穿好外套做准备了😂,0,0,10/02/2021 12:55
太帥了～～直接戀愛,0,0,10/02/2021 2:36
那自己怎麼喝( ･᷄ὢ･᷅ ),0,0,09/02/2021 18:38
打七鴨梨,0,0,09/02/2021 18:16
我觉得这是整人用的吧😂😂,0,0,09/02/2021 12:52
可以去整同學了改天他們買飲料放著我就去戳洞,1,0,09/02/2021 12:40
我只看到我媽在我背後給我的壓力要我好好拖地,0,0,09/02/2021 0:27
你要怎麼喝飲料？,0,0,08/02/2021 23:00
別以為我不知道你偷偷穿上外套唷...,0,0,08/02/2021 21:11
不是 這樣自己也沒辦法喝吧,0,0,08/02/2021 19:42
但這樣自己要喝的時候怎麼辦？,0,0,08/02/2021 10:13
等等，你好像也不能喝了,0,0,08/02/2021 5:19
那你要怎麼喝..？,0,0,07/02/2021 22:55
那你咋喝？,0,0,07/02/2021 19:32
那你怎么喝水😂😂,1,0,07/02/2021 12:34
不笑了嗎,0,0,07/02/2021 2:08
真的不太懂有什麼好看的,0,1,06/02/2021 23:08
我知道那是特色，但實在不喜歡最後用唱的....,0,1,06/02/2021 19:20
擦桌子的表情和語氣好委屈的感覺ww,1,0,06/02/2021 17:31
？,0,0,06/02/2021 12:41
擦完之後...咦？怎麼還有🤣,1,0,06/02/2021 9:06
你可能有禿頭的嫌疑,0,0,06/02/2021 1:21
幹嘛呢呢呢呢呢？呢。不。，。你。不不會員大會中秋節不要摸我 胸部,0,0,05/02/2021 23:44
結果隔天你睡一覺後就忘記那個寶特瓶有戳洞,23,0,05/02/2021 20:54
真的假的 我都是用飲料罐裝巴拉刈誰偷喝誰死,0,0,05/02/2021 20:08
那自己怎麼喝🤣,0,0,05/02/2021 20:04
🤣🤣,0,0,05/02/2021 20:04
笑起來真是夠帥的,0,0,05/02/2021 19:39
很喜欢看，又有趣又能学新知识,0,0,05/02/2021 15:54
不過自己要喝的時候也會噴吧,0,0,05/02/2021 15:21
87,0,0,05/02/2021 10:27
笑臉很帥欸,0,0,05/02/2021 9:15
那自己喝的时候（？,0,0,05/02/2021 7:50
好可愛,1,0,05/02/2021 4:01
yeah说对了！和视频一起说的大气压力！,5,0,05/02/2021 0:06
直接訂閱了,3,0,04/02/2021 23:40
舒味X氣泡水～,0,0,04/02/2021 21:43
有氣壓力還是比較高 會漏啊,,,
你倒是关起来再擦啊！,1,0,04/02/2021 20:32
为什么我屏蔽了还能刷这无聊的短视频！？有毒吧,0,3,04/02/2021 18:13
..........,0,0,04/02/2021 16:12
這樣你咋喝飲料,0,0,04/02/2021 13:16
Wow buruk betul macam tahi2 ja 👍,0,0,04/02/2021 12:39
結果自己忘記就好笑了,18,0,04/02/2021 12:39
醜樣,0,0,04/02/2021 12:32
等等，這樣我不是也喝不了嗎？,1,0,04/02/2021 12:30
會想讓人看知識性內容的影片前提都是要長得帥,0,0,04/02/2021 11:42
那這樣你怎麼喝飲料？,0,0,04/02/2021 10:54
(´ຶ∀ຶ)(´ຶ∀ຶ)(´ຶ∀ຶ)(´ຶ∀ຶ),,,
這影片是重新上傳嗎？,2,0,04/02/2021 10:42
（順道一提這頻道很有女生在看？,,,
如果你忘記了自己弄了洞到時候你喝的時候不就...,0,0,04/02/2021 10:07
那么问题来了，你要怎么喝🌚,1,2,04/02/2021 8:37
比爛還要更爛，爛死了,0,0,04/02/2021 5:59
五個人一起喝🌝,0,0,04/02/2021 2:27
🌐排名,0,0,04/02/2021 0:46
無聊死了，我要退訂！！！😠,0,0,03/02/2021 22:11
哈哈哈這樣自己也不能喝水了,0,0,03/02/2021 18:32
看誰還敢偷喝！,0,0,03/02/2021 16:48
防水外套,0,0,03/02/2021 15:05
有男友了吗,1,3,03/02/2021 6:56
阿骏超可爱,0,0,03/02/2021 2:00
有點白癡ㄝ😂😂😂,0,1,03/02/2021 1:28
能說說你是不是模仿抖音上的那個嗎 ，我見你的風格和他的差不多，說的口頭禪也一樣,1,4,02/02/2021 23:08
剪頭髮了！！ 帥唷,0,0,02/02/2021 21:39
那穿外套是防水潑身嗎🤣,6,0,02/02/2021 20:30
別人偷喝前,84,18,02/02/2021 19:53
它大概也漏光了……,,,
茶飲類的也可以這樣嗎？,3,1,02/02/2021 19:31
他在你的桌子喝，到最後還是要自己清啊QQ,0,1,02/02/2021 18:58
好帥 戀愛了,2,4,02/02/2021 18:43
被治癒了 大氣壓力還在 工作壓力就飛走了,161,1,02/02/2021 17:50
一次喝完 這樣誰也別想偷喝,40,1,02/02/2021 17:48
乁[ᓀ˵▾˵ᓂ]ㄏ 哈哈,,,
我只看到 一直留 一直漏,210,1,02/02/2021 17:43
老媽： 別玩水了！！,,,
這樣你自己也不能喝啊www,3,1,02/02/2021 17:35
一邊流，一邊抹🤣🤣,325,7,02/02/2021 17:26
收看次數：0 次,1,0,02/02/2021 17:22
1,2,0,02/02/2021 17:21
但別人只要拿個被子就能喝了啊，只不過要擦個桌子,9,2,02/02/2021 17:21
你有沒有飲料被偷喝的經驗呢?😅,111,7,02/02/2021 17:21
衛生紙裡有很多纖維，纖維跟纖維中間的縫隙，就如同細細的管子，當水想附著到管子上的力量>水與水之間聚在一起到力量時，水就會一直往上爬囉😁,149,3,01/02/2021 18:22
國小教過😂,0,0,11/04/2021 1:06
結論,0,0,05/03/2021 21:17
老媽獲勝,,,
我還以為會有層析,0,0,19/02/2021 12:02
是因為衛生紙吸水力強的關係所以沒有嗎,,,
好有趣,0,0,16/02/2021 18:07
綠色贏~,0,0,16/02/2021 1:23
不，喜，欢， 一，个，字，一，个，字，念,0,0,10/02/2021 23:39
有没有啥terminology是台湾大陆没用翻译一样的,0,0,09/02/2021 23:15
媽媽看到後：你知道衛生紙很貴嗎？,0,0,09/02/2021 22:13
不是虹吸嗎？,0,0,08/02/2021 22:38
每次听你说话都好有趣,2,0,08/02/2021 13:33
上升速度不一樣是因為不同顏色重量不同哦,0,0,08/02/2021 2:23
那是纸巾吧😂😂,0,0,07/02/2021 22:18
衛生紙,15,2,07/02/2021 21:17
好看的影片,,,
強壯的右手,,,
生理作用~~,,,
衛生紙 耳機 滑鼠 無痕分頁～夜深人靜🎵,0,1,07/02/2021 19:20
你長的好像某個人,0,0,07/02/2021 18:57
還以為是層析,0,0,06/02/2021 22:18
感觉他心情今天不太好,0,0,06/02/2021 18:51
煤气罐！火把！放一起！大爆炸～,7,0,06/02/2021 16:45
這個用層析來說明會精確一點,7,0,06/02/2021 13:39
毛細太廣了,,,
阿嬤最討厭人家玩衛生紙,0,0,06/02/2021 10:26
沒讓他跑到底,0,0,04/02/2021 16:33
Jm9😨,0,0,04/02/2021 8:57
这全名是毛细管现象,0,0,04/02/2021 0:38
右手背怎麼了🤔🤔🤔,0,0,03/02/2021 22:17
"英文名是chromatography, 科学家拿拿他来分类液体的材质",1,0,03/02/2021 22:12
我已经三天没被妈妈打了,0,0,03/02/2021 20:02
我：,,,
這是層析吧,0,0,03/02/2021 19:37
手手受傷了(;´༎ຶД༎ຶ`),0,0,03/02/2021 16:49
有點無聊，但還好,0,0,03/02/2021 16:34
為什麼這次沒有拉長音,0,0,03/02/2021 13:42
只有我把標題看成'''傳說對決'''嗎?,3,0,03/02/2021 8:09
怎麼可能那麼可愛啦 阿駿 抱🥰,1,0,02/02/2021 22:25
很有趣，而且拍攝手法有進步,12,0,02/02/2021 19:46
好抖哈哈 挺不錯可以自娛的遊戲,0,0,02/02/2021 6:48
綠色先到~,6,0,02/02/2021 2:49
毛西做擁！,0,0,01/02/2021 23:17
有點像色層分析ㄟ,1,2,01/02/2021 22:15
我還以為你要講平板層析w,7,0,01/02/2021 21:32
色層分析,1,0,01/02/2021 21:03
毛細作用重複了，聖誕樹結晶那篇已用了🤐,0,0,01/02/2021 20:16
這可能剛睡飽的阿駿,81,2,01/02/2021 19:15
植物的木質部和毛細作用有關，那木質部運送水分是不是也只上不下......,2,5,01/02/2021 19:01
可是韌皮部（運送養分）上下都可以運送，想請教一下，這是怎麼辦到的？,,,
超可爱😂,1,1,01/02/2021 18:57
最後碎衛生紙怎麼清理啊？,0,0,01/02/2021 18:49
yeah我第一個,1,0,01/02/2021 18:22
你有猜到誰是冠軍嗎😏,50,5,01/02/2021 18:22
憨兒,0,0,14/02/2021 22:27
表面張力,0,0,11/02/2021 16:50
猜一觀賞魚～～銀水針,0,0,09/02/2021 14:06
智障,0,0,07/02/2021 22:42
你快想不出梗了,0,0,06/02/2021 12:04
呆呆地,0,0,05/02/2021 15:17
無聊,0,0,04/02/2021 16:09
指南針,0,0,04/02/2021 14:59
他的聲音好洗腦,0,0,04/02/2021 11:00
誰不會😶,0,1,04/02/2021 7:45
可唔可以講野唔好咁低音( 原理嗰個名),0,1,03/02/2021 17:08
表妹張莉,0,0,02/02/2021 20:13
你看起來好像你是我的老大。,1,0,01/02/2021 22:31
笑死幹,0,0,31/01/2021 13:58
好可愛,2,0,31/01/2021 2:35
每次看你就會想笑😂😂,27,0,30/01/2021 18:13
很有魔力的表現手法 真希望我小時候有你這樣的老師 😄👍,21,0,30/01/2021 14:03
表面張力～～～,2,0,30/01/2021 0:09
谢谢老师！！！！,1,0,29/01/2021 21:48
這個人連話都懶得說😂,8,0,29/01/2021 20:16
表面張力,3,0,29/01/2021 20:10
如果學校老師只用這12秒就教會我們一個科學原理該有多好~,190,14,29/01/2021 19:40
那麼多青春都不用浪費掉了,,,
歐耶更新啦,1,0,29/01/2021 18:02
表麵漲哩～,65,0,29/01/2021 17:38
表面張力,9,0,29/01/2021 17:37
第二,1,0,29/01/2021 17:28
嘟嘟嘟,0,0,29/01/2021 16:55
有人跟我一樣很怕氣球爆炸的聲音嗎😱,540,38,28/01/2021 17:20
納豆,0,0,12/03/2021 18:56
名為少女的驚嚇🥰🥰,0,0,04/03/2021 20:17
叫得像個猛男,0,0,19/02/2021 7:16
不行啦，結尾太可愛了。,1,0,16/02/2021 12:29
靈夢污,0,0,14/02/2021 16:32
我只知道柚子皮讓嘴巴很麻...,0,0,13/02/2021 23:07
哈哈哈真可爱,0,0,12/02/2021 23:45
好可愛,1,0,12/02/2021 23:16
一直拉開哈哈,0,0,12/02/2021 17:02
檸檬......woo,0,0,11/02/2021 16:58
攝影的人會要憋不住笑了,7,0,11/02/2021 4:13
sohai,0,0,11/02/2021 1:21
🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,0,08/02/2021 22:13
好可愛w,1,0,08/02/2021 12:12
这人是不是傻了呀,0,0,07/02/2021 23:21
IKEA的時鐘,0,0,07/02/2021 22:05
婊子叫😂,0,0,07/02/2021 4:55
折起來就有了！不用擠,0,0,06/02/2021 13:59
第一個用保麗龍膠玩過哈哈,2,0,05/02/2021 13:32
這頻道是為教育理化而生的教育頻道嗎？,1,0,04/02/2021 1:58
Tell me why~~,0,0,03/02/2021 16:04
養樂多瓶、吸管叉好、戳點小洞毒品丟上面,4,2,03/02/2021 2:58
開始吸麻～,,,
什麼意思？,0,0,03/02/2021 1:32
那個膜可以幹嘛?,0,0,02/02/2021 18:02
所以拉開要幹嘛😂,1,0,02/02/2021 1:25
保麗龍膠也可以那樣,1,0,01/02/2021 20:46
？？？,0,0,01/02/2021 17:57
壓手掌,49,1,29/01/2021 21:27
一直拉開,,,
.....龍鬚糖,,,
